Timestamp,Please select your country:,What region do you work in?,What city do you work in?,Are you a chartered engineer?,What province do you work in?,What city do you work in?,Select your highest level of professional attainment?,What state do you live in?,What is your highest level of professional attainment?,What state do you work in?,What city do you work in?,Select your highest level of professional attainment?,Select your highest level of education attainment,Company Name (Optional),Company Head Count,What is your job title?,Which best describes your participation in the Civil Engineering industry?,Which sub discipline do you work in?,Do you work in the Public or Private sector?,How many years of post-graduate experience do you have in Civil Engineering?,What is your current salary?,If you received a sign-on bonus how much was it?,How much did you earn in discretionary bonuses?,What is the maximum contribution offered by your employer as a percentage of your salary for an ESOP?,What is the maximum contribution offered by your employer as a percentage of your salary for a 401k?,If you are a compensated with commission how much was your commission?,Is health insurance available?,How many days of paid time off do you receive per  year? (Sick time + Vacation Time),How many days per week do/can you work from home?,How many hours per week do you work on average?,How are you compensated for overtime?,Are you actively looking to change jobs?,Does your employer offer any student loan reimbursement?,Do you have a company vehicle?,"What is your overall job satisfaction considering your pay, work-life balance, benefits, community standing, and all other factors?","What salary would it take for you to change employers for a similar role, assuming the benefits are the same?",If there is any additional relevant information about your job you feel someone who looks at your responses needs to know please provide it below.,Please select your gender,"How many hours of paternity leave does your company offer, if any?","How many hours of maternity leave does your company offer, if any?"
11/14/2022 19:08:13,United States of America,,,,,,,,,Tennessee,Jackson TN,PE,Bachelors Degree,,3000,Operations District Specialist,Full Time,Construction/Field,Public,6,72000,0,0,0,3,0,Yes but I still pay a premium,24,0,37.5,Not compensated (Exempt),No,No,Yes,6,85000,,Male,0,0
11/14/2022 19:45:39,United States of America,,,,,,,,,New Jersey,Wall,EIT,Bachelors Degree,,35,Junior Design Engineer,Full Time,Land Development,Private,2,57000,0,5000,4,4,0,Yes but I still pay a premium,14,1,44,Time and a half (1.5x),No,No,No,8,75000,,Male,I dont know,2 months
11/14/2022 21:17:30,United States of America,,,,,,,,,California,San Diego,EIT,Bachelors Degree,,400,Project Engineer,Full Time,Construction/Field,Public,4,90000,,6000,0,10,0,Yes and fully covered,10,0,50,Not compensated (Exempt),No,Yes,No,8,115,,Male,80,
11/14/2022 21:24:25,United States of America,,,,,,,,,Ohio,Columbus,EIT,Bachelors Degree,,6000,Civil Analyst ,Full Time,Land Development,Private,2,72000,1500,10000,0,18,0,Yes and fully covered,30,1,46,Not compensated (Exempt),No,Yes,No,7,120000,,Male,80,80
11/15/2022 7:37:25,United Kingdom,Northeast,Newcastle,No,,,,,,,,,Masters Degree,WSP,51000,Engineer,Full Time,Bridges,Private,3.5,32000,0,0,0,5,0,No,32,3,40,Time and a half (1.5x),Yes,No,No,6,35000,,Male,70,
11/15/2022 9:59:15,United States of America,,,,,,,,,Texas,Austin,PE,Masters Degree,,350,Structural Project Manager,Full Time,Structural,Private,8,93000,3000,5000,0,1,0,Yes and fully covered,15,3,45,Not compensated (Exempt),Yes,No,No,4,100000,,Male,80,
11/15/2022 13:33:05,United States of America,,,,,,,,,Minnesota,Minneapolis ,EIT,Bachelors Degree,,9000,Assistant Civil Engineer,Full Time,Power/Electrical,Private,2,69000,5000,5000,12,3.5,0,Yes and fully covered,17,0,43,Straight time (1.0x),No,No,No,7,80000,,Male,40,
11/15/2022 16:57:33,United States of America,,,,,,,,,Texas,Houston ,EIT,Bachelors Degree,,65,Project manager ,Full Time,Structural,Private,3.5,66000,1000,10000,0,1,0,Yes and fully covered,15,1,45,Time and a half (1.5x),No,No,No,7,80000,,Female,,0
11/15/2022 19:34:00,United States of America,,,,,,,,,Missouri,Saint Louis,PE,Masters Degree,,1,Owner,Full Time,Land Development,Private,23,150000,,0,0,0,0,No,25,5,42,Straight time (1.0x),No,No,No,10,225000,I own and operate my own civil engineering & land surveying firm.,Male,0,0
11/15/2022 20:16:12,Canada,,,,Ontario,GTA,EIT,,,,,,Bachelors Degree,,8,Field Rep,Full Time,Construction/Field,Private,1,55000,,0,0,0,0,No,10,5,37,Not compensated (Exempt),No,No,No,7,80,"Small and youngcompany, lots of responsibility, great learning, disorganized, unstructured mentorship/training, high stress, good hours, non-toxic work environment, kind company culture",Male,0,unknown
11/15/2022 21:00:25,United States of America,,,,,,,,,Florida,St. Augustine ,EIT,Bachelors Degree,,1000,Engineering Associate ,Full Time,Water Resources,Private,2.5,68000,,1000,0,3,0,Yes but I still pay a premium,15,1,55,Not compensated (Exempt),No,No,No,6,90000,,Male,0,0
11/16/2022 3:29:05,United States of America,,,,,,,,,Washington,Bothell,EIT,Masters Degree,Sixense,800,Data Manager,Full Time,Geotechnical,Private,0,72000,3000,00000,00,00,00,Yes and fully covered,15,2,40,Not compensated (Exempt),Yes,Yes,No,6,90000,,Male,Not applicable,Don’t know
11/16/2022 4:13:30,Ireland,,,,,,,,,,,,Bachelors Degree,Arup,"15,000",Geotechnical Project Engineer,Full Time,Geotechnical,Private,3,37000,0,3000,0,6,0,No,22,2,40,Not compensated (Exempt),No,No,No,6,45000,company is owned in trust (ESOP not applicable),Male,80,1040
11/16/2022 14:56:39,United States of America,,,,,,,,,California,Lodi,EIT,Bachelors Degree,,20,Assistant Engineer,Full Time,Land Development,Private,1,72000,0,2000,1500,0,0,Yes but I still pay a premium,15,0,40,Time and a half (1.5x),No,No,No,5,80000,Nope,Male,Unsure,
11/16/2022 15:46:30,United States of America,,,,,,,,,California,Los Angeles,PE,Masters Degree,,10000,Civil Engineering Associate II,Full Time,Water Resources,Public,7,175000,0,3500,0,1.25,0,Yes and fully covered,30,3,43,Time and a half (1.5x),No,Yes,No,9,180000,"Pay includes Overtime (152k base, 23k OT). Average 3 hours per week paid at 1.5x ",Male,0,12 weeks
11/16/2022 16:42:54,United States of America,,,,,,,,,Colorado,Denver,EIT,Bachelors Degree,Vertex Engineering,200+,Design Engineer/Project Manager,Full Time,Land Development,Private,2,68000,0,0,0,4,0,Yes but I still pay a premium,10,3,45,Not compensated (Exempt),Yes,Yes,No,2,75000,,Male,0,0
11/17/2022 7:50:41,Ireland,,,,,,,,,,,,Masters Degree,OBA,7,Structural Engineer,Full Time,Structural,Private,3,50000,0,2000,0,0,0,No,25,0,45,Straight time (1.0x),Yes,No,No,7,56000,,Male,0,
11/17/2022 18:14:09,United States of America,,,,,,,,,Oregon,Eugene,PE,Masters Degree,,30,senior engineer,Full Time,Structural,Private,6,125000,0,60000,0,3,0,Yes and fully covered,30,2,50,Not compensated (Exempt),No,No,Yes,8,450000,,Male,80,80
11/18/2022 7:57:11,Canada,,,,Nova Scotia,Halifax,PE,,,,,,Bachelors Degree,,3000,Program Engineer,Full Time,Government/Municipal,Public,3,76000,,0,0,12,0,Yes but I still pay a premium,54,3,35,Not compensated (Exempt),No,No,Yes,8,"88,000",,Male,2700,2700
11/18/2022 13:52:36,United States of America,,,,,,,,,Maryland,Towson,PE,Bachelors Degree,,14,Project Engineer,Full Time,Water Resources,Private,5,88400,,0,0,3.5,0,Yes but I still pay a premium,15,5,40,Straight time (1.0x),No,Yes,No,7,95000,,Female,,unknown
11/18/2022 15:32:32,United States of America,,,,,,,,,Alaska,Anchorage ,PE,Masters Degree,,10000,Water Resources Engineer,Full Time,Water Resources,Private,8,85000,0,3000,0,5,0,Yes but I still pay a premium,15,0,45,Not compensated (Exempt),Yes,No,No,7,95000,,Male,120,0
11/18/2022 23:55:48,United States of America,,,,,,,,,California,Los Angeles,EIT,Bachelors Degree,,"32,000",Hydraulic Engineer,Full Time,Water Resources,Public,3,78000,3500,1500,0,5,0,Yes but I still pay a premium,37,4,45,Time and a half (1.5x),No,Yes,No,7,90000,,Non-binary or neutral,84 days,84 days 
11/19/2022 2:22:53,United States of America,,,,,,,,,Washington,Seattle,EIT,Bachelors Degree,,900,Transportation Design Engineer,Full Time,Transportation,Private,4.5,96000,2000,2500,0,3,0,Yes but I still pay a premium,20,5,50,Straight time (1.0x),Yes,No,No,4,130000,I feel overworked and under appreciated ,Female,,Unsure
11/19/2022 16:46:45,Canada,,,,Quebec,Montreal,EIT,,,,,,Bachelors Degree,,26000,Traffic analyst,Full Time,Transportation,Private,1,60000,,0,0,2.5,0,Yes and fully covered,15,4,37.5,Time and a half (1.5x),No,No,No,7,75000,,Male,?,
11/20/2022 0:17:31,United States of America,,,,,,,,,New York,New York,None,Bachelors Degree,,300,Senior Associate,Full Time,Consulting,Private,5,105000,,12500,0,3,0,Yes but I still pay a premium,22,2,55,Not compensated (Exempt),Yes,No,No,5,105000,,Male,0,
11/20/2022 7:18:22,United States of America,,,,,,,,,Massachusetts,Boston,PE,Bachelors Degree,,21000,Project Engineer,Full Time,Transportation,Public,7,91000,,0,0,3,0,Yes but I still pay a premium,7,4,40,Straight time (1.0x),Yes,Yes,No,7,110000,,Male,1600,1600
11/20/2022 12:28:47,United States of America,,,,,,,,,Maine,Portland,EIT,Bachelors Degree,,290,Water Engineer I,Full Time,Environmental,Private,0,65000,1000,0,2,2.5,0,Yes and fully covered,15,0,40,Straight time (1.0x),No,No,No,7,75000,,Female,,0
11/20/2022 13:12:20,United States of America,,,,,,,,,Utah,Logan,PE,Masters Degree,,450,Project Engineer,Full Time,Government/Municipal,Private,5,91000,,6000,0,4,0,Yes but I still pay a premium,25,0,45,Straight time (1.0x),No,No,No,6,110000,,Male,0,0
11/20/2022 19:20:31,United States of America,,,,,,,,,Georgia,Atlanta,EIT,Bachelors Degree,,6000,Staff Engineer,Full Time,Geotechnical,Public,5,61000,,0,0,3,0,Yes and fully covered,24,0,55,Time and a half (1.5x),Yes,No,Yes,2,68000,,Male,0,0
11/20/2022 21:34:35,Australia,,,,,,,New South Wales,Graduate Engineer,,,,Bachelors Degree,CCD,11,Road Designer,Full Time,Transportation,Private,0,75000,0,0,0,0,0,No,34,5,38,Time and a half (1.5x),No,Yes,No,7,200000,"I am an Apprentice, this is my 2nd year. ",Male,76,76
11/21/2022 10:38:42,United States of America,,,,,,,,,New Jersey,Cranbury,EIT,Bachelors Degree,,50,Project Engineer,Full Time,Geotechnical,Private,3,72000,0,5000,10000,0,0,Yes but I still pay a premium,15,2,40,Straight time (1.0x),No,No,No,7,90000,,Male,N/A,N/A
11/21/2022 12:00:03,Canada,,,,Ontario,Toronto,PE,,,,,,Bachelors Degree,,2000,Project Manager,Full Time,Water Resources,Public,9,100000,,0,0,0,0,Yes but I still pay a premium,6 weeks,4,5,Time and a half (1.5x),Yes,Yes,No,5,115000,,Male,0,7
11/21/2022 13:22:43,United Kingdom,South East,"Varies, all over Kent ",No,,,,,,,,,Elementary School,,300,Senior engineer ,Full Time,Construction/Field,Private,5,78000,0,7800,0,0,0,No,0,0,50,Time and a half (1.5x),Yes,No,No,6,100000,,Male,0,0
11/21/2022 17:11:00,United States of America,,,,,,,,,Washington,Seattle,PE,Masters Degree,HNTB,300,Engineer III,Full Time,Bridges,Private,4.5,95000,,0,4,1000,0,Yes and fully covered,15 days PTO and 10 days sick time ,As much as I want ,40-45,Straight time (1.0x),No,No,No,8,125000,,Male,80,140
11/22/2022 7:21:54,United States of America,,,,,,,,,Nevada,Las Vegas,PE,Bachelors Degree,Horrocks Engineers,850,Engineer II,Full Time,Water Resources,Private,9,104400,0,2400,0,30,0,Yes but I still pay a premium,15,2,40.5,Straight time (1.0x),No,No,No,8,140000,We get Comp time where you can bank overtime. A pretty great deal.  I think that there should be more options about the health insurance premium.  I've worked at places where they cover 90% of a family premium and I've worked at places that just cover 50% of individual premium...For me that's about a 1500/mo difference.,Male,80,80
11/22/2022 11:17:50,New Zealand ,,,,,,,,,,,,Bachelors Degree,HG,250,Graduate Civil Engineer ,Full Time,Land Development,Private,2,73000,,0,0,3,0,No,21,3,40,Straight time (1.0x),No,Yes,No,9,90000,,Male,80,200
11/22/2022 14:24:05,United States of America,,,,,,,,,Colorado,Denver,EIT,Bachelors Degree,,180,Project Engineer,Full Time,Land Development,Private,2,70000,,2000,6,2,0,Yes and fully covered,15,2,40,Not compensated (Exempt),No,No,No,6,85000,,Male,50,50
11/22/2022 14:46:00,United States of America,,,,,,,,,New York,Rochester,EIT,Bachelors Degree,,100,Junior Engineer,Full Time,Transportation,Private,3,58000,,500,0,6,0,Yes but I still pay a premium,14,1,45,1.5x if approved,No,Yes,No,6,65000,,Male,0,0
11/22/2022 16:02:42,United States of America,,,,,,,,,Texas,San Antonio,EIT,Bachelors Degree,,1650,Civil Aviation Associate,Full Time,Airfield,Private,2,68000,3000,0,0,3,0,Yes but I still pay a premium,20,2,45,Straight time (1.0x),No,No,No,7,80000,,Female,,80
11/22/2022 16:29:30,United States of America,,,,,,,,,South Carolina,Aiken,PE,Masters Degree,,5000,Senior Design Authority Engineer,Full Time,Geotechnical,Private,16,125000,,0,0,9,0,Yes and fully covered,16,1,40,Not compensated (Exempt),No,No,No,8,135000,,Male,0,
11/22/2022 17:51:38,United States of America,,,,,,,,,North Carolina,Roxboro,EIT,Bachelors Degree,Charah Solutions,>300,Project Engineer,Full Time,Construction/Field,Private,0,79000,5000,6500,0,3,0,Yes but I still pay a premium,15,0,55,Not compensated (Exempt),No,No,No,6,85000,This job doesn't provide the experience needed to attain a PE license.,Male,0,0
11/23/2022 7:04:30,United States of America,,,,,,,,,Ohio,Columbus,EIT,Bachelors Degree,Terracon,500-1000,Staff Engineer,Full Time,Geotechnical,Private,3.3,69500,2500,0,0,60,0,Yes but I still pay a premium,15,1,44,Straight time (1.0x),No,Yes,Yes,8,85000,NO,Male,0,0
11/23/2022 7:06:18,United States of America,,,,,,,,,Texas,Houston ,PE,Masters Degree,,1000,Structural engineer,Full Time,Bridges,Private,9,105000,8000,10000,0,5000,0,Yes and fully covered,15,3,40,Straight time (1.0x),No,No,No,5,120000,,Male,Don't know,
11/24/2022 0:53:04,United States of America,,,,,,,,,California,San Francisco,PE,Bachelors Degree,,20000,CIvil Engineer,Full Time,Power/Electrical,Private,10,150000,0,0,0,8,0,Yes and fully covered,30,5,50,Time and a half (1.5x),No,No,No,10,180000,,Male,120,120
11/24/2022 8:23:45,Canada,,,,Ontario,Ottawa,PE,,,,,,Masters Degree,,5000,Structural Engineer,Full Time,Structural,Private,8,101000,0,0,0,6,0,Yes and fully covered,20,4,40,Not compensated (Exempt),No,No,No,8,130000,,Male,0,0
11/25/2022 8:58:30,United States of America,,,,,,,,,Texas,Austin ,PE,Bachelors Degree,,80,Engineer III,Full Time,Water Resources,Private,5.5,86000,3000,1500,0,4,0,Yes but I still pay a premium,15,2,40,Not compensated (Exempt),No,No,No,7,95000,,Female,,
11/25/2022 13:12:06,United States of America,,,,,,,,,Texas,Lubbock,EIT,Bachelors Degree,Kimley-Horn,7000,Civil Analyst,Full Time,Land Development,Private,2,70500,1500,12000,0,18,0,Yes and fully covered,136 hours,1,45-50,Not compensated (Exempt),No,No,No,7,85000,,Male,80,80
11/25/2022 15:22:22,Canada,,,,Ontario,Windsor,EIT,,,,,,Bachelors Degree,,38,Civil EIT,Full Time,Construction/Field,Public,1,65000,,2500,0,2500,0,Yes and fully covered,15,0,8.8,Not compensated (Exempt),Yes,No,Yes,6,70000,,Female,,680
11/25/2022 15:58:51,Canada,,,,Ontario,Markham,PE,,,,,,Bachelors Degree,SCS Consulting,100+,SWM Engineer,Full Time,Water Resources,Private,6,79000,0,80000,0,0,0,Yes and fully covered,25,3,45,Straight time (1.0x),Yes,No,No,6,95000,,Female,,n/a
11/25/2022 23:48:42,United States of America,,,,,,,,,Texas,San Antonio,EIT,Bachelors Degree,,6000,Engineer III,Full Time,Transportation,Public,3,75500,5000,0,0,4,0,Yes and fully covered,15,0,46,Not compensated (Exempt),No,No,No,7,85000,,Male,40,40
11/26/2022 13:04:31,United States of America,,,,,,,,,Virginia,York County,PE,Bachelors Degree,,2000,Assistant Engineering Manager,Full Time,Government/Municipal,Public,5,98000,0,0,1,2,0,Yes but I still pay a premium,26,2,40,Not compensated (Exempt),No,No,Yes,8,120000,,Male,0,80
11/26/2022 13:53:06,United States of America,,,,,,,,,Texas,Houston ,PE,Bachelors Degree,,12000,Transportation Engineer ,Full Time,Transportation,Public,25,110000,0,0,0,0,0,Yes but I still pay a premium,15,4,49,Not compensated (Exempt),No,No,No,8,120000,,Male,240,240
11/26/2022 22:39:48,United States of America,,,,,,,,,Tennessee,Nashville ,PE,Bachelors Degree,Aecom,50000,Project manager,Full Time,Transportation,Private,13,95000,0,0,0,3,0,Yes but I still pay a premium,25,0,40,Not compensated (Exempt),Yes,Yes,No,4,125000,,Male,80,240
11/27/2022 16:10:51,Canada,,,,Ontario,Toronto,EIT,,,,,,Bachelors Degree,WSP,10000,Designer (EIT),Full Time,Land Development,Private,3.5,74000,,0,2,3,0,Yes and fully covered,20,3,50,Straight time (1.0x),Yes,No,No,3,100000,,Female,,
11/27/2022 20:57:05,United States of America,,,,,,,,,New Jersey,Belmar,EIT,Bachelors Degree,,200,Civil Engineer,Full Time,Land Development,Private,2,68000,0,1500,0,4,0,Yes but I still pay a premium,18,0,50,Not compensated (Exempt),Yes,Yes,No,4,80000,,Female,,0
11/27/2022 23:51:40,United States of America,,,,,,,,,Nevada,Las vegas,None,High School Diploma,Kimley horn ,7000,CO,Full Time,Land Development,Public,3,62000,15000,15000,0,18,0,Yes but I still pay a premium,14,1,55,Time and a half (1.5x),Yes,No,No,5,100000,,Male,40,
11/28/2022 9:04:17,United States of America,,,,,,,,,New York,"Ann Arbor, Michigan (Remote)",EIT,Bachelors Degree,Black and Veatch,10000,Civil/Structural Engineer I,Contracted,Structural,Private,1,77000,,0,0,0,0,Yes but I still pay a premium,0,5,40,Time and a half (1.5x),No,No,No,9,90000,,Male,0,0
11/28/2022 9:50:01,United States of America,,,,,,,,,New Jersey,Old Bridge,EIT,Bachelors Degree,,400,Sr. Engineering Tech,Full Time,Water Resources,Private,5,100000,5000,0,6,6,0,Yes but I still pay a premium,17,1,40,Not compensated (Exempt),No,Yes,No,6,"125,000",,Male,idk,idk
11/28/2022 18:01:56,United States of America,,,,,,,,,Massachusetts,Metro Boston,None,Bachelors Degree,,4 in Engineering Department ,Staff Engineer ,Full Time,Government/Municipal,Public,4,69000,,0,0,0,0,Yes and fully covered,"15 sick, 5 personal, 2 weeks vacation ",0,32,Time and a half (1.5x),No,No,Yes,10,Wouldn’t leave ,,Male,Whatever Massachusetts has for PFLA,Not sure 
11/28/2022 18:18:39,United States of America,,,,,,,,,Arizona,Phoenix ,PE,Masters Degree,,1000,Project Engineer,Full Time,Structural,Private,5,90000,,3000,0,18,0,Yes and fully covered,17,1,45,Not compensated (Exempt),No,Yes,Yes,7,"100,000",,Male,40,80
11/28/2022 18:44:24,United States of America,,,,,,,,,Utah,Murray,None,Bachelors Degree,,1000,Field Engineer ,Full Time,Construction/Field,Private,1,73500,0,3600,0,6,0,Yes but I still pay a premium,15,0,40,Not compensated (Exempt),Yes,No,Yes,7,80000,,Male,0,0
11/28/2022 20:29:33,United States of America,,,,,,,,,Minnesota,Minneapolis,PE,Bachelors Degree,,50,Engineering Sales,Full Time,Environmental,Private,10,156000,5000,50000,0,4,0,Yes but I still pay a premium,20,2,40,Not compensated (Exempt),No,No,Yes,10,225000,,Male,0,12
11/29/2022 0:31:26,United States of America,,,,,,,,,Illinois,Itasca,EIT,Bachelors Degree,,200,Civil Engineer II,Full Time,Transportation,Private,3,71,0,2000,5,5,0,Yes and fully covered,12,2,42,Straight time (1.0x),No,No,No,7,83000,,Male,n/a,n/a
11/29/2022 6:37:49,United States of America,,,,,,,,,Virginia,Nova,EIT,Masters Degree,,2200,Civil engineer,Full Time,Transportation,Private,4,92000,,0,0,4,0,Yes but I still pay a premium,14,3,40,Not compensated (Exempt),No,Yes,No,7,"125,000",,Male,56,
11/29/2022 8:26:36,United States of America,,,,,,,,,North Carolina,Charlotte,PE,Masters Degree,,"28,000",Lead Engineer,Full Time,Power/Electrical,Private,13,130000,0,15000,4,6,0,Yes but I still pay a premium,16,2,40,Not compensated (Exempt),Yes,Yes,No,3,140000,,Male,240,240
11/29/2022 21:38:36,Canada,,,,Ontario,Guelph,None,,,,,,Bachelors Degree,,40,Structural Designer,Full Time,Construction/Field,Private,0.5,62500,,0,0,0,0,Yes and fully covered,12,1,45,Not compensated (Exempt),No,No,No,7,"80,000",,Male,0,0
11/30/2022 12:49:14,United States of America,,,,,,,,,Montana,Bozeman,None,High School Diploma,,35,Foreman,Working in a different industry,Construction/Field,Private,0,100000,,0,0,0,0,No,0,0,55,Time and a half (1.5x),Yes,No,Yes,7,130000,,Male,0,0
11/30/2022 16:26:20,United States of America,,,,,,,,,Texas,DFW,EIT,Bachelors Degree,,25,EIT,Full Time,Land Development,Private,2.5,67000,,2500,0,3000,0,Yes and fully covered,15,0,40,Not compensated (Exempt),No,No,No,8,85000,,Male,0,
11/30/2022 18:03:20,United States of America,,,,,,,,,Ohio,Columbus,EIT,Bachelors Degree,,350,EIT,Full Time,Land Development,Private,1,65500,0,0,0,5,0,Yes but I still pay a premium,20,0,45,Time and a half (1.5x),No,No,No,8,73000,,Male,80,160
11/30/2022 19:30:56,United States of America,,,,,,,,,Texas,Austin,PE,Masters Degree,,1000,Enginer IV,Full Time,Bridges,Private,3.5,90000,10000,3000,0,3.5,0,Yes but I still pay a premium,16,2,40,Straight time (1.0x),No,No,No,7,"100,000",,Male,0,unknown
11/30/2022 20:27:35,United States of America,,,,,,,,,Florida,Tampa,EIT,Bachelors Degree,,1300,Field Engineer,Full Time,Construction/Field,Private,1,66000,0,0,0,9,0,Yes and fully covered,17,0,40,Not compensated (Exempt),No,No,No,9,75000,Relocation bonus,Male,dont know,dont know
11/30/2022 21:22:38,United States of America,,,,,,,,,Oregon,Portland,EIT,Bachelors Degree,,60,Senior civil designer,Full Time,Land Development,Private,8,86000,0,6000,0,3,0,Yes and fully covered,15,5,44,Time and a half (1.5x),No,No,No,9,110000,,Boi,120,
12/1/2022 7:56:58,United States of America,,,,,,,,,New Jersey,Mount holly,None,Bachelors Degree,,12,EIT,Full Time,Transportation,Public,1,58000,,0,0,0,0,Yes but I still pay a premium,10,0,40,Time and a half (1.5x),Yes,Yes,No,6,80000,,Male,0,
12/1/2022 9:41:37,Canada,,,,Alberta,Calgary ,EIT,,,,,,Bachelors Degree,,500,Geotechnical EIT,Full Time,Geotechnical,Private,2,67000,,2500,0,4,0,Yes but I still pay a premium,25,2,40,Straight time (1.0x),No,No,No,7,75000,,Male,40,1 year
